[1/1000][30/167] Loss_D: 0.9791 Loss_G: 10.7719 D(x): 0.7058 D(G(z)): 0.1964 / 0.0000
[1/1000][31/167] Loss_D: 0.6295 Loss_G: 8.1522 D(x): 0.7149 D(G(z)): 0.0111 / 0.0003
[1/1000][32/167] Loss_D: 0.6568 Loss_G: 8.2106 D(x): 0.8215 D(G(z)): 0.1177 / 0.0003
[1/1000][33/167] Loss_D: 0.5216 Loss_G: 9.1455 D(x): 0.9212 D(G(z)): 0.0873 / 0.0001
[1/1000][34/167] Loss_D: 0.4984 Loss_G: 7.6945 D(x): 0.8369 D(G(z)): 0.0364 / 0.0005
[1/1000][35/167] Loss_D: 0.6304 Loss_G: 9.9301 D(x): 0.8141 D(G(z)): 0.1603 / 0.0001
[1/1000][36/167] Loss_D: 0.4702 Loss_G: 8.1023 D(x): 0.8196 D(G(z)): 0.0151 / 0.0003
[1/1000][37/167] Loss_D: 0.5178 Loss_G: 7.0770 D(x): 0.8032 D(G(z)): 0.0788 / 0.0009
[1/1000][38/167] Loss_D: 0.5826 Loss_G: 10.0774 D(x): 0.8356 D(G(z)): 0.1529 / 0.0000
[1/1000][39/167] Loss_D: 0.5668 Loss_G: 7.8468 D(x): 0.7308 D(G(z)): 0.0063 / 0.0004
[1/1000][40/167] Loss_D: 0.5457 Loss_G: 5.5799 D(x): 0.8411 D(G(z)): 0.0453 / 0.0039
[1/1000][41/167] Loss_D: 0.7928 Loss_G: 12.9544 D(x): 0.8432 D(G(z)): 0.2755 / 0.0000
[1/1000][42/167] Loss_D: 0.5524 Loss_G: 12.2855 D(x): 0.7161 D(G(z)): 0.0002 / 0.0000
[1/1000][43/167] Loss_D: 0.4200 Loss_G: 9.1312 D(x): 0.8600 D(G(z)): 0.0005 / 0.0001
[1/1000][44/167] Loss_D: 0.4871 Loss_G: 5.3306 D(x): 0.9062 D(G(z)): 0.0210 / 0.0050
[1/1000][45/167] Loss_D: 1.3139 Loss_G: 21.6089 D(x): 0.8954 D(G(z)): 0.5647 / 0.0000
[1/1000][46/167] Loss_D: 2.4113 Loss_G: 20.5657 D(x): 0.2363 D(G(z)): 0.0000 / 0.0000
[1/1000][47/167] Loss_D: 0.5272 Loss_G: 17.4429 D(x): 0.8356 D(G(z)): 0.0000 / 0.0000
[1/1000][48/167] Loss_D: 0.4918 Loss_G: 13.0861 D(x): 0.9660 D(G(z)): 0.0000 / 0.0000
[1/1000][49/167] Loss_D: 0.5228 Loss_G: 7.7048 D(x): 0.9557 D(G(z)): 0.0008 / 0.0005
[1/1000][50/167] Loss_D: 0.7111 Loss_G: 6.5137 D(x): 0.9015 D(G(z)): 0.1213 / 0.0015
