[1/1000][10/167] Loss_D: 0.3599 Loss_G: 4.1655 D(x): 0.8318 D(G(z)): 0.0056 / 0.0203
[1/1000][11/167] Loss_D: 0.3603 Loss_G: 4.4656 D(x): 0.9292 D(G(z)): 0.0217 / 0.0154
[1/1000][12/167] Loss_D: 0.3570 Loss_G: 4.4536 D(x): 0.8618 D(G(z)): 0.0136 / 0.0153
[1/1000][13/167] Loss_D: 0.3527 Loss_G: 5.0613 D(x): 0.9088 D(G(z)): 0.0169 / 0.0081
[1/1000][14/167] Loss_D: 0.3633 Loss_G: 4.0618 D(x): 0.8380 D(G(z)): 0.0106 / 0.0223
[1/1000][15/167] Loss_D: 0.3663 Loss_G: 4.7988 D(x): 0.9279 D(G(z)): 0.0226 / 0.0106
[1/1000][16/167] Loss_D: 0.3475 Loss_G: 4.9015 D(x): 0.8738 D(G(z)): 0.0101 / 0.0098
[1/1000][17/167] Loss_D: 0.3479 Loss_G: 4.9204 D(x): 0.8956 D(G(z)): 0.0114 / 0.0095
[1/1000][18/167] Loss_D: 0.3438 Loss_G: 4.4040 D(x): 0.8698 D(G(z)): 0.0082 / 0.0164
[1/1000][19/167] Loss_D: 0.3508 Loss_G: 5.1683 D(x): 0.9217 D(G(z)): 0.0133 / 0.0069
[1/1000][20/167] Loss_D: 0.3469 Loss_G: 4.7990 D(x): 0.8657 D(G(z)): 0.0092 / 0.0101
[1/1000][21/167] Loss_D: 0.3523 Loss_G: 4.3673 D(x): 0.8686 D(G(z)): 0.0100 / 0.0158
[1/1000][22/167] Loss_D: 0.3726 Loss_G: 5.6743 D(x): 0.9489 D(G(z)): 0.0193 / 0.0046
[1/1000][23/167] Loss_D: 0.3757 Loss_G: 4.2024 D(x): 0.8111 D(G(z)): 0.0046 / 0.0186
[1/1000][24/167] Loss_D: 0.3727 Loss_G: 4.7758 D(x): 0.9465 D(G(z)): 0.0208 / 0.0121
[1/1000][25/167] Loss_D: 0.3440 Loss_G: 5.2050 D(x): 0.8899 D(G(z)): 0.0126 / 0.0070
